Uhrzeit,Relative Bedarf,Normierter Bedarf (Prozent),Anzahl Autos,Strombedarf (kWh)
00:00:00,0.24882290171803,0.007182655579621629,27653.223981543273,176980.63348187695
00:15:00,0.216914009139872,0.0062615563410323444,24106.991912974525,154284.74824303697
00:30:00,0.183493602835381,0.005296824935045449,20392.77599992498,130513.76639951987
00:45:00,0.151383800699694,0.004369926133214915,16824.215612877422,107674.97992241551
01:00:00,0.119929300648408,0.003461943633462533,13328.482988830752,85302.29112851682
01:15:00,0.104202050622765,0.003007952383586342,11580.616676807416,74115.94673156747
01:30:00,0.0897854047659267,0.0025917937378665324,9978.405890786149,63861.797701031355
01:45:00,0.0753687589090876,0.0021756350921467,8376.195104764794,53607.64867049469
02:00:00,0.0583309047146411,0.0016838112381141618,6482.673266739523,41489.10890713295
02:15:00,0.055709696377034,0.001608146029801465,6191.362214735641,39624.7181743081
02:30:00,0.0524331859550253,0.0015135645194105994,5827.223399730808,37294.22975827717
02:45:00,0.0498119776174181,0.0014378993110979001,5535.912347726916,35429.83902545226
03:00:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
03:15:00,0.0491566755330163,0.001418983009019725,5463.084584725942,34963.74134224603
03:30:00,0.0491566755330163,0.001418983009019725,5463.084584725942,34963.74134224603
03:45:00,0.0491566755330163,0.001418983009019725,5463.084584725942,34963.74134224603
04:00:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
04:15:00,0.0478460713642128,0.0013811504048633783,5317.429058724007,34031.545975833644
04:30:00,0.0478460713642128,0.0013811504048633783,5317.429058724007,34031.545975833644
04:45:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
05:00:00,0.047190769279811,0.0013622341027852035,5244.601295723033,33565.448292627414
05:15:00,0.047190769279811,0.0013622341027852035,5244.601295723033,33565.448292627414
05:30:00,0.047190769279811,0.0013622341027852035,5244.601295723033,33565.448292627414
05:45:00,0.047190769279811,0.0013622341027852035,5244.601295723033,33565.448292627414
06:00:00,0.0478460713642128,0.0013811504048633783,5317.429058724007,34031.545975833644
06:15:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
06:30:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
06:45:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
07:00:00,0.0485013734486146,0.001400066706941553,5390.256821724979,34497.643659039866
07:15:00,0.0491566755330163,0.001418983009019725,5463.084584725942,34963.74134224603
07:30:00,0.0524331859550253,0.0015135645194105994,5827.223399730808,37294.22975827717
07:45:00,0.055709696377034,0.001608146029801465,6191.362214735641,39624.7181743081
08:00:00,0.0570203005458376,0.0016459786339578148,6337.017740737587,40556.91354072056
08:15:00,0.064883925558659,0.0018729742588959077,7210.950896749245,46150.08573919517
08:30:00,0.0714369464026769,0.0020621372796776533,7939.228526758965,50811.06257125738
08:45:00,0.0793005714154984,0.0022891329046157488,8813.161682770633,56404.23476973205
09:00:00,0.0878194985127214,0.002535044831632011,9759.922601783242,62463.50465141275
09:15:00,0.0969937276943464,0.002799873060726453,10779.511283796845,68988.8722162998
09:30:00,0.106823258960373,0.0030836175918990644,11871.927728811397,75980.33746439294
09:45:00,0.116652790226399,0.003367362123071659,12964.344173825886,82971.80271248567
10:00:00,0.128448227745631,0.003707855560478795,14275.24390784336,91361.5610101975
10:15:00,0.144175477771274,0.0041618468103549865,16023.110219866698,102547.90540714687
10:30:00,0.162523936134524,0.004691503268543871,18062.287583893904,115598.64053692098
10:45:00,0.178906488244569,0.005164410820498243,19882.981658918234,127251.0826170767
11:00:00,0.197254946607818,0.005694067278687098,21922.15902294533,140301.8177468501
11:15:00,0.20905038412705,0.006034560716094234,23233.0587569628,148691.57604456192
11:30:00,0.22346702998389,0.006450719361814093,24835.269542984257,158945.72507509927
11:45:00,0.235917769587523,0.006810129101299381,26218.997040002618,167801.58105601676
12:00:00,0.24574730085355,0.007093873632472004,27311.413485017216,174793.0463041102
12:15:00,0.2640957592168,0.007623530090660889,29350.590849044424,187843.78143388432
12:30:00,0.281133613411246,0.008115353944693413,31244.11268706964,199962.3211972457
12:45:00,0.298826769690094,0.008626094100804116,33210.46228809585,212546.95864381344
13:00:00,0.316519925968942,0.009136834256914821,35176.81188912206,225131.59609038118
13:15:00,0.332902478078987,0.009609741808869192,36997.50596414639,236784.0381705369
13:30:00,0.351906238526639,0.010158314569136257,39109.51109117459,250300.87098351738
13:45:00,0.370254696889888,0.010687971027325114,41148.688455201685,263351.6061132908
14:00:00,0.387292551084335,0.011179794881357667,43042.21029322702,275470.14587665297
14:15:00,0.416781144882415,0.012031028474875508,46319.459628270706,296444.5416209325
14:30:00,0.4482356449337,0.01293901097462786,49815.19225231726,318817.2304148305
14:45:00,0.481000749153789,0.013884826078536574,53456.58040236581,342122.1145751412
15:00:00,0.513765853373878,0.01483064118244529,57097.968552414364,365426.99873545195
15:15:00,0.566190020126021,0.016343945348699252,62924.18959249212,402714.8133919496
15:30:00,0.627133113975386,0.018103161441969443,69697.17155158236,446061.8979301271
15:45:00,0.685454999487145,0.01978671232692697,76178.84245866883,487544.5917354806
16:00:00,0.744432187083305,0.021489179513962654,82733.34112875622,529493.3832240398
16:15:00,0.792269239244635,0.02287006956566938,88049.7678278271,563518.5140980935
16:30:00,0.84207219765917,0.024307708523610614,93584.67781590087,598941.9380217656
16:45:00,0.893185760242509,0.025783180085708214,99265.24332997663,635297.5573118505
17:00:00,0.941022812403839,0.027164070137414943,104581.67002904753,669322.6881859042
17:15:00,0.958715968682687,0.027674810293525646,106548.01963007373,681907.3256324719
17:30:00,0.970511406201919,0.02801530373093278,107858.91936409121,690297.0839301838
17:45:00,0.984272749974357,0.028412546074574458,109388.30238711166,700085.1352775147
18:00:00,0.994757583324785,0.028715206907825235,110553.54659512716,707542.6982088139
18:15:00,0.983617447889955,0.02839362977249628,109315.47462411068,699619.0375943084
18:30:00,0.970511406201919,0.02801530373093278,107858.91936409121,690297.0839301838
18:45:00,0.95609476034508,0.02759914508521295,106256.70857806985,680042.9348996471
19:00:00,0.939056906150634,0.027107321231180426,104363.18674004464,667924.3951362857
19:15:00,0.897772874833322,0.02591559420025545,99775.03767098348,638560.2410942944
19:30:00,0.854522937262804,0.024667118263095936,94968.40531291935,607797.7940026838
19:45:00,0.807341187185876,0.02330514451346739,89724.80637684945,574238.7608118365
20:00:00,0.764091249615359,0.0220566685763079,84918.17401878542,543476.3137202266
20:15:00,0.733292051648475,0.021167602378633698,81495.26915773973,521569.72260953434
20:30:00,0.7057693641036,0.020373117691350372,78436.50311169893,501993.61991487315
20:45:00,0.678901978643127,0.019597549306145223,75450.5648286591,482883.6149034183
21:00:00,0.651379291098252,0.018803064618861897,72391.79878261831,463307.5122087572
21:15:00,0.627133113975386,0.018103161441969443,69697.17155158236,446061.8979301271
21:30:00,0.603542238936922,0.017422174567155172,67075.37208354741,429282.3813347034
21:45:00,0.575364249307646,0.01660877357779369,63943.77827450571,409240.18095683656
22:00:00,0.55111807218478,0.01590887040090124,61249.15104346978,391994.5666782066
22:15:00,0.532114311737128,0.015360297640634173,59137.145916441565,378477.73386522604
22:30:00,0.511144645036271,0.014754975974132596,56806.657500410496,363562.6080026272
22:45:00,0.490830280419816,0.014168570609709198,54548.99684738041,349113.57982323464
23:00:00,0.473373082639707,0.013664641758409365,52608.870769876055,336696.77292720677
23:15:00,0.417235537,0.01204414520189771,46369.959027306184,296767.7377747596
23:30:00,0.361097992,0.010423648663852182,40131.0473558309,256838.7030773178
23:45:00,0.304960447,0.008803152125806655,33892.13568435562,216909.66837987598